flow_duration,protocol,TotPackets,TotBytes,tot_fwd_pkts,totlen_fwd_pkts,fwd_iat_mean,fwd_pkt_len_max,fwd_pkt_len_mean,tot_bwd_pkts,totlen_bwd_pkts,bwd_iat_mean,bwd_pkt_len_max,bwd_pkt_len_mean
307.98,6,125,74478,68,566,4596,970,9787,57,1370,614,3594,64691
0.073,17,2,421,1,47,0,47,75,1,318,0,318,346
0.011,6,3,124,2,0,11,0,84,1,0,0,0,40
240.132,6,39,8639,19,165,13340,517,1990,20,622,12637,1418,6649
2.71,17,4,1564,4,363,903,363,1564,0,0,0,0,0
7.991,6,18,6767,9,275,998,275,643,9,1150,649,1414,6124
1781.761,6,363,23007,211,69,8484,69,12718,152,69,11799,69,10289
5.436,17,4,240,2,32,5435,32,120,2,32,5435,32,120
1.036,6,1552,1856949,686,338,1,340,36357,866,2057,1,8208,1820592
13.006,17,2,152,2,48,13006,48,152,0,0,0,0,0
8.853,6,80,24725,40,542,227,1152,18968,40,415,219,1152,5757
12.017,6,2154,2072724,1457,1348,8,1368,2031816,697,931,16,2736,40908
1.116,6,32,12971,17,525,69,1440,3350,15,819,67,1440,9621
1783.287,17,83,3480,82,14,22015,14,3444,1,8,0,8,36
368.599,6,29,2660,16,184,24573,184,856,13,424,4669,434,1804
1745.594,6,95,7203,63,38,28154,205,4476,32,33,56300,98,2727
1788.329,17,87,3648,86,14,21039,14,3612,1,8,0,8,36
1.04,6,28,8160,15,222,61,540,1964,13,944,71,1591,6196
0.016,6,16,6016,9,88,2,88,504,7,1740,2,1880,5512
8.012,6,1531,1475327,980,1429,7,1448,1442011,551,931,14,2761,33316
4.322,6,38,7229,19,218,240,314,3383,19,513,226,1179,3846
1791.66,6,356,22520,208,69,8655,69,12460,148,69,12188,69,10060
5.05,6,33,6129,17,206,315,314,2744,16,548,318,1179,3385
319.491,6,159,51727,79,609,4096,1360,37362,80,293,4042,1938,14365
421.063,6,33,2214,14,27,32389,27,863,19,27,23389,27,1351
1661.237,1,8,448,8,28,237319,28,448,0,0,0,0,0
0.142,17,4,364,2,52,5,52,160,2,74,8,80,204
249.12,1,4,224,4,28,83040,28,224,0,0,0,0,0
1775.381,17,138,11040,69,48,26108,48,5244,69,56,26108,56,5796
1547.869,17,132,10976,66,53,23812,136,5368,66,56,23812,72,5608
0.284,17,3,234,2,39,246,39,134,1,72,0,72,100
0.365,6,27,8914,13,231,30,563,1608,14,938,27,1448,7306
0.322,17,12,4365,12,335,29,358,4365,0,0,0,0,0
356.096,6,46,8997,26,113,14243,685,2320,20,391,538,2720,6677
368.8,6,19,1303,14,177,28369,177,925,5,110,15157,110,378
16.244,6,25,4883,11,232,1624,722,1729,14,342,1227,1448,3154
0.239,6,49,22919,27,1113,9,1420,17806,22,467,10,1883,5113
6.615,6,5,280,2,0,6615,0,100,3,0,1512,0,180
1.354,6,24,8004,12,164,104,267,1288,12,1014,105,2491,6716
1744.904,6,95,7203,63,38,28143,205,4476,32,33,56278,98,2727
245.802,1,2,212,2,78,245802,78,212,0,0,0,0,0
1796.8,17,144,11520,72,48,25306,48,5472,72,56,25306,56,6048
477.48,2,5,160,5,8,119370,8,160,0,0,0,0,0
252.272,2,2,64,2,8,252272,8,64,0,0,0,0,0
1680.47,1,15,840,15,28,120033,28,840,0,0,0,0,0
1307.174,17,116,10323,106,30,12449,37,6183,10,386,138602,463,4140
2.858,17,17,6193,8,395,407,1350,3387,9,283,353,1350,2806
1.528,6,29,6187,14,161,117,267,1531,15,578,102,1380,4656
2.742,6,2,88,2,0,0,0,88,0,0,0,0,0
5.033,17,4,288,2,36,5001,36,128,2,52,4998,52,160
3.999,17,2,120,2,32,3999,32,120,0,0,0,0,0
1787.911,1,204,11424,204,28,8807,28,11424,0,0,0,0,0
121.4,6,1023,520607,579,838,210,1152,497715,444,427,273,1179,22892
293.062,6,85,15485,41,247,6094,1189,5356,44,363,6814,4837,10129
5.111,17,3,208,2,36,5006,36,128,1,52,0,52,80
1785.595,6,104,8444,68,66,26650,66,4964,36,60,51014,60,3480
1798.715,17,449,39928,404,35,4463,288,25708,45,288,40019,288,14220
184.196,6,44,8547,22,108,8770,267,2080,22,348,8770,1460,6467
291.508,6,38,8752,18,326,17144,517,2261,20,777,15340,1418,6491
4.732,6,39,7269,19,218,262,314,3383,20,513,233,1179,3886
26.437,17,16,1216,16,48,1762,48,1216,0,0,0,0,0
0.264,17,2,384,1,39,0,39,67,1,289,0,289,317
1795.213,17,80,3354,79,14,23015,14,3318,1,8,0,8,36
191.335,6,43,7233,22,179,5285,516,1958,21,295,9561,1452,5275
1723.213,1,8,448,8,28,246173,28,448,0,0,0,0,0
0.395,17,4,288,2,36,324,36,128,2,52,335,52,160
1792.011,6,449,27188,221,69,8145,69,13256,228,36,7894,69,13932
1.759,6,38,9848,20,502,92,1460,4352,18,433,91,1460,5496
6.855,2,2,64,2,8,6855,8,64,0,0,0,0,0
421.188,1,33,1848,33,28,13162,28,1848,0,0,0,0,0
1.255,6,20,4756,12,101,114,101,733,8,599,179,1000,4023
1770.999,6,104,9500,66,65,27246,65,5577,38,59,47862,59,3923
2.052,17,12,6490,6,711,404,1350,4437,6,314,403,1350,2053
0.168,1,2,112,2,28,168,28,112,0,0,0,0,0
61.316,6,37,15985,22,805,2919,1408,9206,15,665,4361,1408,6779
12.216,6,16,2297,9,324,1527,585,1125,7,396,2032,580,1172
1.458,6,38,8278,19,321,81,1164,2742,19,476,70,2720,5536
1699.425,17,12,498,11,14,169942,14,462,1,8,0,8,36
1744.48,2,14,448,14,8,134190,8,448,0,0,0,0,0
1797.797,17,448,39896,403,35,4472,288,25676,45,288,40018,288,14220
0.305,17,2,212,1,46,0,46,74,1,110,0,110,138
0.205,17,2,2344,2,1144,205,1258,2344,0,0,0,0,0
0.385,6,21,7290,12,335,34,668,1974,9,968,46,1475,5316
5.118,6,39,7269,20,218,269,314,3423,19,513,269,1179,3846
0.021,17,2,397,1,48,0,48,76,1,293,0,293,321
1786.252,6,102,8364,68,66,26660,66,4964,34,60,54126,60,3400
0.272,6,23,4494,11,165,27,456,1394,12,493,24,888,3100
0.181,17,8,2750,8,315,25,354,2750,0,0,0,0,0
13.104,6,15,3543,6,188,332,245,620,9,1279,1605,1407,2923
114.829,6,36,8384,18,378,523,786,1910,18,478,6745,2128,6474
1775.617,1,151,8456,151,28,11837,28,8456,0,0,0,0,0
28.125,6,3899,3592810,2488,1364,11,1408,3514774,1411,931,19,2801,78036
328.922,17,8,2688,8,308,46988,308,2688,0,0,0,0,0
1799.713,17,449,39928,404,35,4465,288,25708,45,288,40016,288,14220
368.987,6,49,10930,31,302,12299,1360,5228,18,414,509,2667,5702
733.374,6,65,9691,43,90,17461,504,3808,22,277,30940,1452,5883
4.196,17,5,290,5,30,1049,30,290,0,0,0,0,0
1786.847,6,355,22480,207,69,8674,69,12420,148,69,12155,69,10060
1780.275,17,140,11200,70,48,25800,48,5320,70,56,25800,56,5880
3.61,6,21,5635,11,158,361,370,1235,10,999,288,1691,4400
46.252,6,49,10626,24,541,703,910,3275,25,333,1921,1360,7351
1797.546,6,373,25159,215,87,8399,469,14354,158,69,11448,69,10805
1793.72,17,757,45642,757,32,2372,37,45642,0,0,0,0,0
3.91,17,5,290,5,30,977,30,290,0,0,0,0,0
0.117,17,2,223,1,36,0,36,64,1,131,0,131,159
7.356,6,41,7365,22,218,350,314,3503,19,516,394,1179,3862
280.207,6,28,7352,13,158,23350,267,1317,15,678,20013,3436,6035
1795.106,17,447,39580,403,35,4465,288,25676,44,288,40947,288,13904
63.688,6,14,1116,7,226,10614,226,634,7,110,10416,110,482
147.949,6,4109,3725598,1680,753,88,1448,117745,2429,1443,60,2896,3607853
0.525,17,3,451,2,39,425,39,134,1,289,0,289,317
0.033,6,17,6068,10,88,3,88,556,7,1740,5,1880,5512
102.847,6,36,8463,18,412,518,922,1990,18,478,6041,2720,6473
258.836,6,25,4440,11,150,1476,174,744,14,261,19902,1452,3696
15.136,17,27,16617,14,965,1161,1350,13915,13,179,1258,1350,2702
1757.932,6,4040,3857678,1368,150,1285,941,78613,2672,1401,658,2836,3779065
1772.584,6,180,15480,120,69,14895,69,8940,60,69,30036,69,6540
450.379,17,19,798,19,14,25021,14,798,0,0,0,0,0
0.346,17,2,212,1,46,0,46,74,1,110,0,110,138
0.314,17,2,178,1,29,0,29,57,1,93,0,93,121
1798.795,17,266,89428,266,308,6787,376,89428,0,0,0,0,0
589.542,6,9,546,6,31,117908,31,333,3,31,294757,31,213
61.257,6,17,692,9,0,7655,0,364,8,0,8748,0,328
0.254,6,9,1002,5,213,63,213,417,4,421,67,421,585
1797.001,17,449,39928,404,35,4459,288,25708,45,288,40018,288,14220
1668.904,1,7,392,7,28,278150,28,392,0,0,0,0,0
6.766,6,620,530331,376,1337,17,1368,512979,244,931,26,2736,17352
24.891,6,9,527,5,43,6222,43,311,4,0,8295,0,216
3.316,17,8,700,4,34,1061,34,248,4,85,1103,91,452
1791.476,1,122,6832,122,28,14805,28,6832,0,0,0,0,0
1799.783,17,4190,201120,2095,20,859,20,100560,2095,20,859,20,100560
1746.208,1,31,4081,31,103,58206,351,4081,0,0,0,0,0
1773.708,6,180,15480,120,69,14905,69,8940,60,69,30060,69,6540
1451.923,1,162,9072,162,28,9018,28,9072,0,0,0,0,0
20.79,17,30,2220,20,40,1093,41,1373,10,56,1986,57,847
1793.186,6,358,22738,208,69,8662,69,12529,150,69,12034,69,10209
4.373,6,38,7245,19,218,242,314,3383,19,516,228,1179,3862
368.588,6,27,1767,18,177,21681,177,1181,9,110,8620,110,586
240.82,17,2,136,2,40,240820,47,136,0,0,0,0,0
125.33,6,30,15814,17,970,48,1360,8500,13,968,10429,2720,7314
172.14,17,6,2016,6,308,34428,308,2016,0,0,0,0,0
0.532,6,24,4571,12,165,48,456,1446,12,415,45,888,3125
1746.783,6,97,7307,63,38,28173,205,4476,34,33,52919,98,2831
300.914,6,42,11421,22,609,14329,1440,4566,20,464,455,1440,6855
1742.593,6,94,7151,62,38,28567,205,4424,32,33,56203,98,2727
0.016,17,2,240,1,47,0,47,75,1,137,0,137,165
6.012,6,49,8569,25,211,250,314,4182,24,427,250,1152,4387
1797.816,17,450,39960,405,35,4450,288,25740,45,288,40022,288,14220
1.521,6,19,3781,10,234,169,564,1452,9,463,166,1343,2329
1164.584,6,248,45610,100,224,11763,1440,19619,148,243,7921,1702,25991
1740.44,17,29,30566,29,1026,62158,1026,30566,0,0,0,0,0
19.084,17,34,17305,16,494,1269,1350,8361,18,468,1120,1350,8944
65.089,6,10,420,5,0,505,0,208,5,0,16270,0,212
18.577,6,66,21125,34,875,562,1360,14603,32,326,501,2720,6522
8.612,6,34,8145,18,333,506,685,1752,16,521,562,3488,6393
1792.723,6,354,22440,207,69,8702,69,12420,147,69,12278,69,10020
61.817,6,63,41410,39,1161,1626,1448,33409,24,749,2676,1448,8001
8.196,6,25,5026,13,225,683,383,2105,12,487,722,1179,2921
101.676,6,24,10282,12,433,62,990,1823,12,995,9232,2568,8459
1799.692,1,16,896,16,28,119979,28,896,0,0,0,0,0
0.297,6,9,1346,5,145,74,145,349,4,833,47,833,997
687.738,6,73,6301,45,69,15630,69,3387,28,69,25471,69,2914
1773.253,6,210,23593,109,70,16419,721,9147,101,236,17728,1414,14446
962.519,2,9,288,9,8,120314,8,288,0,0,0,0,0
140.194,6,26,8360,13,201,61,290,1167,13,740,11671,1708,7193
1780.516,17,140,11200,70,48,25804,48,5320,70,56,25804,56,5880
1789.954,6,389,26584,219,100,8210,469,15176,170,56,10591,69,11408
1774.281,6,182,15629,121,69,14785,69,8980,61,69,29570,69,6649
5.243,6,15,2650,7,188,873,245,660,8,554,712,1152,1990
1.366,6,51,19799,30,920,47,1360,14138,21,437,58,2715,5661
1787.323,6,102,8296,68,65,26676,65,4930,34,59,54159,59,3366
231.106,6,2064,1125815,1240,842,186,1152,1086376,824,341,280,341,39439
0.623,6,22,7304,13,272,51,517,1772,9,1264,73,2736,5532
231.413,6,35,7828,15,154,12600,516,1684,20,296,12163,1452,6144
251.324,2,2,64,2,8,251324,8,64,0,0,0,0,0
1774.864,17,142,11360,71,48,25355,48,5396,71,56,25355,56,5964
5.074,17,4,288,2,36,5003,36,128,2,52,5001,52,160
0.057,17,2,154,1,33,0,33,61,1,65,0,65,93
1772.824,6,180,15480,120,69,14897,69,8940,60,69,30039,69,6540
1788.415,17,83,3480,82,14,22079,14,3444,1,8,0,8,36
224.791,17,4,352,2,60,224790,60,176,2,60,224790,60,176
8.51,6,77,24834,40,568,218,1152,19213,37,459,228,1179,5621
1643.108,1,8,448,8,28,234729,28,448,0,0,0,0,0
2.462,17,2,677,1,300,0,300,328,1,321,0,321,349
241.637,6,193,126431,97,542,2516,1408,9563,96,1331,2543,1408,116868
1769.159,17,167,13948,155,30,11488,37,9032,12,381,155403,463,4916
0.328,6,26,8911,13,237,27,590,1635,13,941,26,1408,7276
0.821,6,23,7307,13,318,68,600,1958,10,964,82,1471,5349
1740.711,17,29,30624,29,1028,62168,1028,30624,0,0,0,0,0
1786.638,6,102,8228,68,64,26666,64,4896,34,58,54136,58,3332
1781.764,6,356,22520,208,69,8607,69,12460,148,69,12120,69,10060
300.756,6,38,9578,21,537,15037,1360,4096,17,435,536,2667,5482
70.295,6,18,732,8,0,7867,0,324,10,0,7808,0,408
280.433,6,31,7472,13,158,23369,267,1317,18,543,16492,1380,6155
228.65,17,4,240,2,32,228649,32,120,2,32,228649,32,120
0.494,6,10,767,5,186,117,186,454,5,45,115,45,313
1314.003,2,16,512,16,8,87600,8,512,0,0,0,0,0
368.299,6,18,1242,14,180,28330,180,916,4,110,20058,110,326
106.952,6,26,12043,12,510,185,1192,2098,14,1041,8212,1460,9945
7.653,6,46,9179,23,227,347,314,4102,23,461,335,1179,5077
105.815,6,21,3242,12,181,9619,595,1722,9,261,13225,580,1520
255.306,6,3127,3815421,689,502,371,531,50145,2438,1499,104,4314,3765276
0.944,17,4,724,2,32,940,32,120,2,274,61,274,604
1789.473,6,361,22858,210,69,8562,69,12678,151,69,11928,69,10180
31.542,6,10,436,3,0,306,0,128,7,0,5224,0,308
1783.519,6,356,22520,208,69,8616,69,12460,148,69,12131,69,10060
1745.152,6,100,7893,65,45,27268,205,4844,35,35,51316,98,3049
0.295,17,2,212,1,46,0,46,74,1,110,0,110,138
1.33,2,3,128,3,18,665,24,128,0,0,0,0,0
0.055,17,2,154,1,33,0,33,61,1,65,0,65,93
365.998,6,69,28501,29,743,13071,1408,10439,40,694,9384,1470,18062
83.863,6,76,49395,48,1164,1784,1448,39778,28,741,3017,2359,9617
2.485,17,3,1164,3,360,1242,360,1164,0,0,0,0,0
1421.4,17,373,36430,166,117,8614,1350,24192,207,31,6899,60,12238
1785.539,17,45,15112,45,307,40580,308,15112,0,0,0,0,0
0.366,1,2,112,2,28,366,28,112,0,0,0,0,0
1681.028,17,12,498,11,14,168102,14,462,1,8,0,8,36
1742.369,1,8,848,8,78,248909,78,848,0,0,0,0,0
2.162,6,14,2351,8,188,308,245,700,6,703,383,1152,1651
1449.114,6,81,6067,53,37,27867,205,3705,28,33,53664,98,2362
1790.673,1,248,13888,248,28,7249,28,13888,0,0,0,0,0
1795.851,1,8,448,8,28,256550,28,448,0,0,0,0,0
41.825,6,43,13429,20,529,2201,1152,8741,23,470,1884,1179,4688
0.055,6,9,1002,5,213,13,213,417,4,421,13,421,585
0.667,6,38,11707,22,592,31,1188,7660,16,356,38,1048,4047
1579.792,6,38,6778,26,241,63191,241,5378,12,92,143601,92,1400
3.759,6,25,6859,11,257,371,517,1621,14,643,285,1418,5238
0.051,6,4,251,1,0,0,0,64,3,31,24,31,187
29.007,17,2,908,2,426,29007,687,908,0,0,0,0,0
0.412,6,44,19983,25,998,17,1414,14993,19,421,22,1889,4990
6.592,6,10,1695,5,100,1648,100,304,5,589,1583,1152,1391
47.756,6,3752,3567947,2511,1344,18,1440,3496353,1241,1033,38,1440,71594
1758.459,17,378,61126,378,133,4664,386,61126,0,0,0,0,0
280.197,6,27,7312,13,158,23349,267,1317,14,775,21551,2800,5995
3.916,17,4,240,4,32,1305,32,240,0,0,0,0,0
1787.698,6,371,23534,213,69,8432,69,13005,158,69,11383,69,10529
91.95,6,18,1532,6,180,112,180,680,12,110,8343,110,852
100.438,6,354,282036,222,1312,453,1360,270110,132,254,765,4027,11926
0.747,6,21,7798,14,370,57,663,2590,7,1209,116,1946,5208
0.035,6,3,120,2,0,35,0,80,1,0,0,0,40
1789.142,6,370,28309,215,121,8360,1189,16376,155,88,11617,485,11933
0.229,6,10,1495,5,507,57,507,727,5,556,57,556,768
66.351,6,16,1183,8,177,9478,177,649,8,110,9224,110,534
1779.792,17,142,11360,71,48,25425,48,5396,71,56,25425,56,5964
3.617,6,2,88,2,0,0,0,88,0,0,0,0,0
17.949,17,22,6942,10,388,1991,1350,4168,12,203,1628,1350,2774
1789.988,17,32,10496,32,300,57741,300,10496,0,0,0,0,0
8.017,17,2,2500,2,1222,8017,1222,2500,0,0,0,0,0
176.049,6,74,49312,46,1173,3912,1408,41113,28,841,2282,2816,8199
11.009,6,18,5610,10,275,1223,275,958,8,1440,856,1440,4652
18.862,17,35,9819,18,310,1107,1350,6101,17,190,1176,1350,3718
1791.294,6,366,24534,212,87,8489,469,14096,154,69,11705,69,10438
358.401,1,22,2332,22,78,17066,78,2332,0,0,0,0,0
16.841,6,11,862,3,112,8420,112,240,8,90,2382,90,622
2.466,6,49,19014,28,937,91,1460,13353,21,400,114,1460,5661
1773.093,1,69,5796,0,0,0,0,0,69,56,26074,56,5796
21.841,6,16,3042,9,187,2730,293,1115,7,547,3589,1179,1927
1798.028,6,367,25650,214,99,8441,469,15045,153,69,11828,69,10605
1788.574,6,122,14516,80,84,22640,498,6426,42,160,43621,1420,8090
1784.235,6,105,8416,68,65,26630,65,4930,37,59,49559,59,3486
0.821,17,2,237,1,72,0,72,100,1,109,0,109,137
3.478,17,5,290,5,30,869,30,290,0,0,0,0,0
34.013,6,13,5941,4,189,11334,267,547,9,1005,4250,2006,5394
1774.008,6,240,33579,148,154,12068,1221,17536,92,143,19491,2006,16043
1785.981,6,153,19582,91,304,19844,304,13860,62,83,29278,83,5722
1681.342,17,14,3843,7,30,280223,30,406,7,463,280222,463,3437
1777.201,17,140,11200,70,48,25756,48,5320,70,56,25756,56,5880
0.207,6,21,5000,10,137,23,267,1092,11,692,19,1467,3908
61.575,6,57,18845,29,891,462,1360,12830,28,348,2272,2667,6015
0.062,17,4,420,2,33,16,33,122,2,121,50,145,298
280.036,6,28,7352,13,158,23336,267,1317,15,678,19999,3436,6035
240.104,6,44,5422,23,247,10913,834,2949,21,152,12005,461,2473
2.074,6,14,2351,8,188,296,245,700,6,703,361,1152,1651
1772.524,6,180,15480,120,69,14895,69,8940,60,69,30041,69,6540
1789.901,6,451,26320,243,69,7396,69,13860,208,34,8646,64,12460
8.279,6,17,5313,9,275,1034,275,643,8,1084,1095,1414,4670
1782.439,6,378,29832,214,77,8368,267,13959,164,132,10934,1452,15873
0.359,6,27,9069,13,261,29,683,1728,14,943,26,1448,7341
162.128,6,18,5839,10,627,18014,1360,3538,8,247,23124,272,2301
21.511,6,25,6284,14,117,1654,159,1337,11,873,2148,1675,4947
1785.829,17,87,3648,86,14,21009,14,3612,1,8,0,8,36
1.568,17,24,10061,11,360,156,1350,4275,13,417,104,1350,5786
0.111,1,2,112,2,28,111,28,112,0,0,0,0,0
1478.392,17,32,3414,32,78,47690,371,3414,0,0,0,0,0
9.34,6,84,24645,42,535,227,1152,18824,42,459,221,1179,5821
1792.018,6,363,23007,210,69,8574,69,12678,153,69,11789,69,10329
177.177,6,40,20104,20,901,85,1460,7151,20,1103,9317,4328,12953
300.126,6,51,4339,20,93,15789,338,2303,31,53,10000,143,2036
0.109,17,2,572,1,39,0,39,67,1,477,0,477,505
5.691,6,39,7269,20,218,299,314,3423,19,513,302,1179,3846
1785.129,6,126,9679,69,26,26251,26,4102,57,117,31875,427,5577
39.725,17,22,1936,11,48,3971,48,836,11,72,3971,72,1100
217.069,6,16,1297,10,63,24118,63,715,6,57,43394,57,582
1787.905,6,376,26148,216,98,8315,469,15332,160,69,11244,69,10816
2.732,6,28,8890,16,277,182,565,1477,12,769,229,1380,7413
0.43,17,4,560,2,64,195,64,184,2,160,185,160,376
372.434,6,19,1303,14,177,28648,177,925,5,110,15167,110,378
67.454,6,27,7177,13,155,5621,267,1306,14,530,5188,2840,5871
16.755,6,3,166,1,0,0,0,40,2,46,16754,46,126
0.532,6,23,7428,13,273,44,663,2052,10,967,53,2736,5376
9.737,6,1515,1211556,802,1412,11,1448,1164820,713,776,13,1448,46736
0.185,6,45,21983,27,1062,7,1420,17042,18,467,10,1883,4941
1.672,6,13,2311,8,188,238,245,700,5,1407,353,1407,1611
0.395,6,12,1653,6,288,75,288,548,6,426,45,434,1105
43.643,6,52,16607,28,331,1616,1193,3277,24,948,1830,1591,13330
1.295,6,50,19500,27,906,49,1360,13804,23,433,50,1360,5696
259.663,6,25,7232,12,158,23605,267,1277,13,905,21634,4845,5955
300.771,6,40,8523,21,270,15038,734,1965,19,413,473,1460,6558
61.839,6,68,47461,43,1199,1472,1408,39427,25,960,2567,3847,8034
5.622,6,39,7285,20,218,295,314,3423,19,516,297,1179,3862
31.0,6,23,8857,12,290,2818,517,1237,11,1406,3048,2120,7620
1797.894,6,384,27144,220,102,8209,469,16099,164,69,11027,69,11045
15.379,17,17,6601,8,483,2186,1350,4095,9,250,1911,1350,2506
10.686,6,20,4442,11,275,1068,275,998,9,768,733,1440,3444
1752.903,1,54,4536,54,56,33073,56,4536,0,0,0,0,0
1799.088,17,449,39928,404,35,4464,288,25708,45,288,40023,288,14220
4.258,6,27,10116,14,660,327,1360,3234,13,907,340,1360,6882
2.002,6,75,58721,49,1254,41,1368,51464,26,982,71,2491,7257
22.162,6,20,3701,10,324,2462,585,1197,10,488,2457,580,2504
1.655,6,25,8753,15,283,118,582,1454,10,985,164,1420,7299
300.205,6,46,19569,27,1019,11546,1408,13713,19,486,2046,1491,5856
1745.541,6,90,6540,60,31,29585,31,4050,30,31,60182,31,2490
1.427,6,49,19324,27,896,54,1360,13668,22,476,58,2715,5656
16.73,6,16,6148,4,106,5576,106,274,12,538,1507,1420,5874
40.265,17,4,240,2,32,40264,32,120,2,32,40263,32,120
106.799,1,4,224,4,28,35599,28,224,0,0,0,0,0
2.715,17,2,780,2,362,2715,362,780,0,0,0,0,0
0.046,17,2,241,1,36,0,36,64,1,149,0,149,177
1772.613,6,180,15480,120,69,14895,69,8940,60,69,30041,69,6540
1755.901,6,106,6322,60,27,29760,27,3525,46,27,39018,27,2797
4.994,17,4,530,2,36,4984,36,128,2,173,4984,187,402
1740.771,17,29,6815,29,207,62170,207,6815,0,0,0,0,0
1785.853,6,104,8376,68,65,26654,65,4930,36,59,51021,59,3446
1799.595,17,503,100933,503,172,3584,336,100933,0,0,0,0,0
1696.982,1,8,448,8,28,242426,28,448,0,0,0,0,0
1747.753,6,96,7286,63,38,28189,205,4476,33,33,54605,98,2810
0.168,17,4,624,2,64,167,64,184,2,192,46,192,440
0.274,17,4,420,2,33,153,33,122,2,121,139,145,298
1793.416,17,65,2730,65,14,28022,14,2730,0,0,0,0,0
18.65,17,28,5917,14,223,1432,1350,3517,14,143,1432,1350,2400
1.347,6,31,8912,14,158,103,267,1357,17,687,78,1400,7555
1795.171,17,446,39832,401,35,4487,288,25612,45,288,40019,288,14220
1779.862,1,115,6440,115,28,15612,28,6440,0,0,0,0,0
1586.269,6,203,16268,78,80,20598,366,8182,125,49,12791,143,8086
0.006,17,2,122,1,33,0,33,61,1,33,0,33,61
0.077,6,5,200,3,0,38,0,120,2,0,21,0,80
10.483,6,15,6302,7,275,1747,275,559,8,1353,1320,1440,5743
1756.544,6,110,6594,62,26,28794,27,3661,48,26,37372,27,2933
0.099,17,2,187,1,43,0,43,71,1,88,0,88,116
3.887,17,5,1160,5,204,971,204,1160,0,0,0,0,0
1772.361,6,203,22365,130,75,13739,267,10063,73,135,24612,3417,12302
1772.981,6,181,15589,120,69,14899,69,8940,61,69,29545,69,6649
1770.047,6,101,9344,66,65,27231,65,5577,35,59,52057,59,3767
105.522,6,691,320595,355,833,298,1152,305199,336,488,314,1179,15396
161.148,17,4,240,2,32,161147,32,120,2,32,161147,32,120
138.603,17,4,352,2,60,138602,60,176,2,60,138602,60,176
1.221,6,24,8004,12,164,94,267,1288,12,1014,93,2896,6716
42.231,17,12,912,12,48,3839,48,912,0,0,0,0,0
10.27,1,8,832,0,0,0,0,0,8,76,1467,76,832
6.814,6,30,7432,13,158,567,267,1317,17,543,423,1400,6115
0.104,6,2,116,1,0,0,0,64,1,0,0,0,52
0.387,17,2,144,1,36,0,36,64,1,52,0,52,80
0.305,17,2,237,1,72,0,72,100,1,109,0,109,137
41.252,17,43,3238,25,40,1718,41,1715,18,56,2136,57,1523
234.194,17,9,3016,9,307,29274,308,3016,0,0,0,0,0
1776.424,17,138,11040,69,48,26123,48,5244,69,56,26123,56,5796
1.635,6,13,2311,8,188,233,245,700,5,1407,348,1407,1611
12.345,6,14,2243,8,210,1763,210,844,6,545,2468,905,1399
0.674,6,14,2598,7,288,76,288,600,7,568,79,853,1998
0.022,17,2,672,2,308,22,308,672,0,0,0,0,0
300.26,6,38,12387,21,593,15013,1408,4732,17,614,15231,1578,7655
222.313,6,506,227227,256,826,871,1152,211040,250,412,888,1179,16187
280.422,6,30,7432,13,158,23368,267,1317,17,603,17524,2076,6115
312.329,6,83,14715,40,308,8007,1368,7327,43,233,7435,1368,7388
33.659,6,33,5209,16,154,2243,722,1922,17,299,994,1408,3287
300.816,6,41,8877,17,308,18791,889,1947,24,331,13072,3488,6930
34.24,17,40,5880,20,48,1801,48,1520,20,190,1801,308,4360
221.736,6,29,6640,17,169,13858,516,1698,12,495,20139,1452,4942
62.02,6,71,53352,48,1192,1319,1368,45420,23,841,2807,2519,7932
1.429,6,34,11518,17,418,89,1360,3662,17,1023,77,1360,7856
6.499,6,10,628,3,106,3245,106,234,7,90,1081,90,394
1.606,6,49,20300,27,966,61,1440,14644,22,433,67,1440,5656
86.924,17,4,352,2,60,86923,60,176,2,60,86923,60,176
0.485,17,3,451,2,39,413,39,134,1,289,0,289,317
203.194,6,73,50997,47,1190,4417,1408,42912,26,960,2467,2816,8085
1.06,6,2,96,2,0,0,0,96,0,0,0,0,0
1.977,17,4,518,3,39,725,39,201,1,289,0,289,317
1747.972,6,97,7307,63,38,28193,205,4476,34,33,52957,98,2831
14.829,6,6,690,0,0,0,0,0,6,90,2965,90,690
1786.225,6,107,9105,70,72,25887,294,5338,37,65,49614,247,3767
280.504,6,30,7432,13,158,23375,267,1317,17,603,17524,2760,6115
97.089,6,29,7933,9,156,12134,267,1620,20,393,5109,1917,6313
0.823,17,12,6344,6,615,164,1350,3860,6,386,131,1350,2484
19.519,6,1900,1553296,1050,1385,18,1448,1500052,850,776,22,1448,53244
4.351,6,39,7285,20,218,229,314,3423,19,516,227,1179,3862
1741.813,6,87,6322,58,31,30558,31,3915,29,31,62207,31,2407
0.549,17,18,8347,8,562,77,1350,4720,10,334,57,1350,3627
0.322,6,7,659,3,71,160,139,371,4,68,106,68,288
1.76,17,20,5180,20,231,92,388,5180,0,0,0,0,0
1773.107,6,181,15589,120,69,14900,69,8940,61,69,29549,69,6649
0.297,2,3,96,3,8,148,8,96,0,0,0,0,0
0.345,6,14,6093,7,128,57,128,500,7,1305,50,1448,5593
2.9,17,4,624,4,128,966,128,624,0,0,0,0,0
3.541,6,2,88,2,0,0,0,88,0,0,0,0,0
167.979,17,4,240,2,32,167978,32,120,2,32,167978,32,120
